consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_3.keys,resp4_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_3.keys,key_resp_12.keys,key_resp_15.keys,key_resp_24.keys,key_resp_25.keys,key_resp_36.keys,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,transition_reval_choice.keys,transition_reval_choice_2.keys,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8071,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7539,,0,159,159,159,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3861,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.709,,0,160,160,160,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.4041,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.926,,0,161,161,161,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0737,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.8995,,0,162,162,162,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.6142,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5651,,0,163,163,163,1,planet.png,bell.png,train.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6083,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3737,,0,164,164,164,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7584,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.8549,,0,165,165,165,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3993,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.592,,0,166,166,166,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.35,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3699,9,0,167,167,167,1,trident.png,tree.png,north.png,1,2,12.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5565,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.687,,0,168,168,168,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.4777,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7059,,0,169,169,169,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.4702,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.6113,,0,170,170,170,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2669,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.9051,,0,171,171,171,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3345,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3654,,0,172,172,172,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9694,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4201,,0,173,173,173,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.398,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7993,,0,174,174,174,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5716,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5363,,0,175,175,175,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3896,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3329,,0,176,176,176,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.403,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6687,,0,177,177,177,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.017,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.8064,,0,178,178,178,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6847,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5409,,0,179,179,179,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3867,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2321,,0,180,180,180,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2986,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2589,,0,181,181,181,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2996,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7522,,0,182,182,182,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2953,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.333,,0,183,183,183,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3187,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.4434,,0,184,184,184,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0737,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.0376,,0,185,185,185,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3427,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9689,,0,186,186,186,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8392,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63854461a495c185d2f5fa24,001,2023-06-22_15h07.29.506,study5_pr_2,2022.2.5,Win32,59.24170616,63854461a495c185d2f5fa24,64944c9a5850536c27178b39,64945573f02633893fa7433d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7228,,0,187,187,187,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
