consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,396,396,396,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,397,397,397,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,0.9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,398,398,398,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.0749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,399,399,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.0803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,400,400,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,401,401,401,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,0.9391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,402,402,402,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,403,403,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,0,0,0,1,0.9098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,404,404,404,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.0579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,405,405,405,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,1.2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,406,406,406,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,407,407,407,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,408,408,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,0,0,0,1,1.1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,409,409,409,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,0.9358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,410,410,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,411,411,411,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,412,412,412,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1.1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,413,413,413,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1.0071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,414,414,414,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,415,415,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.0539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,416,416,416,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,0.9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,417,417,417,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.0742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,418,418,418,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,419,419,419,1,north.png,bell.png,trident.png,3,2.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,420,420,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,421,421,421,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,422,422,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,423,423,423,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,424,424,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
