sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1,0.25,8.3836,1.5516,3,9,0,3
5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1,0.25,1.5506,1.5516,4,4,1,3
5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1,0.25,1.5528,1.5516,7,1,0,3
5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1,0.25,5.057,1.5516,8,6,1,3
5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1,0.25,7.3683,1.5516,9,7,1,3
5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,0.5,1,1,0.7552,0.93475,3,8,1,3
5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,0.5,1,1,3.8138,0.93475,4,6,1,3
5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,0.5,1,1,1.5762,0.93475,5,0,0,3
5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,0.5,1,1,1.6939,0.93475,6,4,1,3
5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,0.5,1,1,2.9778,0.93475,8,5,1,3
5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,0.5,1,1,1.5783,0.93475,10,2,0,3
6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1,0.5,1,0,3.5673,1.0359,1,3,1,3
6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1,0.5,1,0,1.808,1.0359,4,9,1,3
6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1,0.5,1,0,0.9321,1.0359,5,8,1,3
6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1,0.5,1,0,1.1529,1.0359,6,5,1,3
6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1,0.5,1,0,0.9728,1.0359,9,0,1,3
6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1,0.5,1,0,1.8651,1.0359,10,1,1,3
60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,0.5,1,0.25,2.3178,1.1526,1,4,1,3
60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,0.5,1,0.25,0.8173,1.1526,2,1,1,3
60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,0.5,1,0.25,0.9506,1.1526,4,9,1,3
60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,0.5,1,0.25,2.7787,1.1526,5,5,0,3
60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,0.5,1,0.25,0.6273,1.1526,7,2,1,3
60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,0.5,1,0.25,1.3008,1.1526,10,8,1,3
5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,0.75,0.75,0,0.8648,0.83225,4,7,0,3
5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,0.75,0.75,0,4.5456,0.83225,5,6,0,3
5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,0.75,0.75,0,0.3456,0.83225,6,8,1,3
5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,0.75,0.75,0,0.571,0.83225,7,5,1,3
5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,0.75,0.75,0,0.8048,0.83225,9,3,1,3
5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,0.75,0.75,0,1.699,0.83225,10,1,1,3
5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,0.5,1,0.25,2.8279,0.82375,1,1,0,3
5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,0.5,1,0.25,0.2436,0.82375,2,0,1,3
5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,0.5,1,0.25,0.3129,0.82375,5,6,1,3
5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,0.5,1,0.25,0.3728,0.82375,8,9,0,3
5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,0.5,1,0.25,0.2227,0.82375,9,2,0,3
5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,0.5,1,0.25,0.2229,0.82375,10,8,1,3
5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0,1,0.5,0.5,6.8937,1.0972,1,2,0,3
5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0,1,0.5,0.5,1.8923,1.0972,2,3,0,3
5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0,1,0.5,0.5,1.1786,1.0972,3,0,0,3
5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0,1,0.5,0.5,1.7771,1.0972,5,7,0,3
5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0,1,0.5,0.5,1.0423,1.0972,9,4,0,3
5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0,1,0.5,0.5,0.7745,1.0972,10,8,0,3
62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1,0.5,1,1,1.749,0.9452,1,3,1,3
62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1,0.5,1,1,1.6584,0.9452,2,4,1,3
62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1,0.5,1,1,1.1051,0.9452,4,9,1,3
62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1,0.5,1,1,1.1246,0.9452,5,1,1,3
62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1,0.5,1,1,2.9331,0.9452,6,2,1,3
62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1,0.5,1,1,0.4892,0.9452,10,5,1,3
62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1,0.5,1,0.25,1.3751,0.90465,1,4,1,3
62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1,0.5,1,0.25,0.5717,0.90465,2,0,1,3
62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1,0.5,1,0.25,6.987,0.90465,6,7,1,3
62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1,0.5,1,0.25,0.5242,0.90465,8,9,1,3
62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1,0.5,1,0.25,0.6083,0.90465,9,8,1,3
62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1,0.5,1,0.25,0.7573,0.90465,10,5,1,3
5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,0.75,0.75,0,6.687,1.0055,1,1,0,3
5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,0.75,0.75,0,0.964,1.0055,2,5,0,3
5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,0.75,0.75,0,0.897,1.0055,5,6,1,3
5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,0.75,0.75,0,0.985,1.0055,6,8,1,3
5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,0.75,0.75,0,1.162,1.0055,9,4,0,3
5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,0.75,0.75,0,0.92,1.0055,10,0,1,3
5Adonai_study3_2022-12-08_09h26.27.426.csv,1,0.5,1,0,1.1386,0.89915,2,8,1,3
5Adonai_study3_2022-12-08_09h26.27.426.csv,1,0.5,1,0,1.088599999,0.89915,4,3,1,3
5Adonai_study3_2022-12-08_09h26.27.426.csv,1,0.5,1,0,1.038400001,0.89915,6,7,1,3
5Adonai_study3_2022-12-08_09h26.27.426.csv,1,0.5,1,0,1.039400001,0.89915,7,2,1,3
5Adonai_study3_2022-12-08_09h26.27.426.csv,1,0.5,1,0,1.0379,0.89915,8,9,1,3
5Adonai_study3_2022-12-08_09h26.27.426.csv,1,0.5,1,0,0.5864,0.89915,10,4,1,3
5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,0.5,1,0,3.6002,0.6758,1,4,1,3
5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,0.5,1,0,2.7718,0.6758,3,7,0,3
5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,0.5,1,0,0.6747,0.6758,4,1,1,3
5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,0.5,1,0,0.6261,0.6758,8,0,1,3
5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,0.5,1,0,0.5013,0.6758,9,9,1,3
5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,0.5,1,0,0.5686,0.6758,10,8,1,3
5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,0.5,1,0,0.9517,0.9052,2,8,1,3
5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,0.5,1,0,0.5838,0.9052,4,0,1,3
5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,0.5,1,0,0.3976,0.9052,5,7,1,3
5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,0.5,1,0,0.3632,0.9052,6,1,0,3
5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,0.5,1,0,0.6598,0.9052,7,4,1,3
5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,0.5,1,0,0.2851,0.9052,9,3,1,3
5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,0.5,1,0,2.3219,0.93675,2,7,1,3
5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,0.5,1,0,2.5707,0.93675,4,1,0,3
5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,0.5,1,0,1.0018,0.93675,5,9,1,3
5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,0.5,1,0,1.5815,0.93675,6,4,1,3
5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,0.5,1,0,1.5922,0.93675,7,0,1,3
5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,0.5,1,0,0.8736,0.93675,9,3,1,3
5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1,0.5,1,0.25,2.105,0.997,1,4,1,3
5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1,0.5,1,0.25,0.819,0.997,2,0,1,3
5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1,0.5,1,0.25,3.404,0.997,3,5,1,3
5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1,0.5,1,0.25,1.116,0.997,6,9,1,3
5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1,0.5,1,0.25,0.917,0.997,7,6,1,3
5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1,0.5,1,0.25,0.77,0.997,8,3,1,3
5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,0.5,1,0.75,2.3677,1.1698,1,1,0,3
5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,0.5,1,0.75,1.2358,1.1698,2,4,0,3
5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,0.5,1,0.75,4.5289,1.1698,5,9,1,3
5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,0.5,1,0.75,2.7742,1.1698,7,7,1,3
5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,0.5,1,0.75,2.6639,1.1698,8,0,1,3
5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,0.5,1,0.75,3.101,1.1698,10,8,0,3
6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,0.5,1,1,2.8091,1.07335,1,5,1,3
6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,0.5,1,1,1.6266,1.07335,3,9,0,3
6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,0.5,1,1,1.7531,1.07335,4,2,1,3
6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,0.5,1,1,1.2491,1.07335,7,3,1,3
6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,0.5,1,1,0.8542,1.07335,8,6,1,3
6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,0.5,1,1,1.6692,1.07335,9,7,1,3
5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,0.5,0.5,0.75,0.6172,1.0255,2,8,1,3
5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,0.5,0.5,0.75,0.8748,1.0255,4,0,1,3
5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,0.5,0.5,0.75,0.8344,1.0255,5,6,0,3
5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,0.5,0.5,0.75,0.791,1.0255,8,5,1,3
5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,0.5,0.5,0.75,0.8505,1.0255,9,2,0,3
5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,0.5,0.5,0.75,1.2649,1.0255,10,7,1,3
59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv,0.5,0.5,1,1,0.6026,0.6416,3,9,1,3
59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv,0.5,0.5,1,1,0.8172,0.6416,4,7,0,3
59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv,0.5,0.5,1,1,0.5321,0.6416,6,0,1,3
59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv,0.5,0.5,1,1,0.9727,0.6416,8,3,0,3
59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv,0.5,0.5,1,1,0.4065,0.6416,9,8,1,3
59b536d60516f6000197c3f9_study3_2022-12-08_10h45.20.710.csv,0.5,0.5,1,1,1.5239,0.6416,10,4,0,3
5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv,0.833333333,0.5,1,0.5,4.293,0.772,1,4,0,3
5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv,0.833333333,0.5,1,0.5,0.889,0.772,2,5,1,3
5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv,0.833333333,0.5,1,0.5,1.654,0.772,3,3,1,3
5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv,0.833333333,0.5,1,0.5,0.785,0.772,4,1,1,3
5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv,0.833333333,0.5,1,0.5,0.705,0.772,7,9,1,3
5d920df12b679a00182bbc73_study3_2022-12-08_09h30.47.755.csv,0.833333333,0.5,1,0.5,1.488,0.772,9,6,1,3
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.871,0.149,3,0.149,0,5
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.348,0.149,7,0.149,0,5
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.417,0.149,10,0.149,0,5
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.383,0.149,11,0.149,1,5
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.954,0.149,13,0.149,1,5
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.675,0.149,14,0.149,0,5
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.133,0.149,15,0.149,0,5
61460488fc1bdf4d2c8ce1db_pr_task_fullstudy1_2022-08-24_19h15.49.919.csv,0.375,0.5,,,0.14,0.149,16,0.149,1,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,3.6771,0.2004,1,0.2004,1,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,0.5603,0.2004,2,0.2004,0,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,0.2341,0.2004,5,0.2004,1,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,0.8921,0.2004,6,0.2004,1,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,0.1071,0.2004,8,0.2004,1,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,0.1771,0.2004,9,0.2004,1,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,1.2923,0.2004,10,0.2004,1,5
5e57a0020c3c6a14a1624031_pr_task_fullstudy1_2022-08-24_20h29.44.549.csv,0.75,0.5,,,0.1752,0.2004,11,0.2004,0,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.9199,0.3822,3,0.3822,1,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.6461,0.3822,5,0.3822,1,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.6966,0.3822,8,0.3822,0,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.6199,0.3822,10,0.3822,0,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.3577,0.3822,12,0.3822,1,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.8064,0.3822,13,0.3822,0,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.7877,0.3822,14,0.3822,0,5
5b222aff59f9620001c109cb_pr_task_fullstudy1_2022-08-25_00h45.42.398.csv,0.375,0.5,,,0.6716,0.3822,15,0.3822,0,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,0.784,0.4499,1,0.4499,0,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,0.2856,0.4499,2,0.4499,1,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,0.6503,0.4499,3,0.4499,0,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,1.2176,0.4499,5,0.4499,1,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,1.4753,0.4499,6,0.4499,0,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,0.436,0.4499,8,0.4499,0,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,0.6757,0.4499,14,0.4499,0,5
60ca1c436511b9fc8ab35615_pr_task_fullstudy1_2022-08-24_21h21.17.861.csv,0.25,0.25,,,0.261,0.4499,15,0.4499,0,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,1.7049,1.074,1,1.074,1,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,0.8699,1.074,3,1.074,0,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,0.8865,1.074,6,1.074,1,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,1.3205,1.074,8,1.074,1,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,0.885,1.074,9,1.074,1,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,0.8196,1.074,13,1.074,1,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,0.5371,1.074,15,1.074,0,5
5e0fac24500f066c547f6376_pr_task_fullstudy1_2022-08-24_14h16.08.280.csv,0.75,0.5,,,0.5209,1.074,16,1.074,1,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,1.6483,0.65515,1,0.65515,1,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,1.0371,0.65515,2,0.65515,1,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,0.8191,0.65515,3,0.65515,0,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,1.1195,0.65515,5,0.65515,1,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,0.9903,0.65515,13,0.65515,1,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,0.6454,0.65515,14,0.65515,0,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,0.548,0.65515,15,0.65515,1,5
58404fd8ad98e40001ce915f_pr_task_fullstudy1_2022-08-24_19h18.19.531.csv,0.75,0.5,,,0.6082,0.65515,16,0.65515,1,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,1.436,0.189,3,0.189,1,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,1.193,0.189,4,0.189,0,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,0.175,0.189,5,0.189,1,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,0.537,0.189,7,0.189,0,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,2.754,0.189,8,0.189,1,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,0.469,0.189,9,0.189,1,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,0.078,0.189,12,0.189,0,5
5d811e6ab395350018786d78_pr_task_fullstudy1_2022-08-24_21h16.20.244.csv,0.625,0.5,,,1.425,0.189,14,0.189,1,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,4.1401,1.8127,2,1.8127,0,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,18.695,1.8127,3,1.8127,0,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,0.4082,1.8127,6,1.8127,1,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,1.4725,1.8127,9,1.8127,0,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,1.2148,1.8127,10,1.8127,1,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,2.1324,1.8127,11,1.8127,0,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,1.3952,1.8127,13,1.8127,0,5
60951a228692926022c15fbd_pr_task_fullstudy1_2022-08-24_19h15.32.838.csv,0.25,0.625,,,2.0637,1.8127,16,1.8127,0,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,3.0859,0.93575,1,0.93575,1,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,1.5129,0.93575,2,0.93575,1,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,0.5335,0.93575,6,0.93575,1,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,0.5008,0.93575,9,0.93575,0,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,0.351,0.93575,12,0.93575,1,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,0.4459,0.93575,14,0.93575,0,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,0.3716,0.93575,15,0.93575,0,5
62e965d4ab0caa404c95a439_pr_task_fullstudy1_2022-08-24_19h15.35.456.csv,0.625,0.5,,,0.3545,0.93575,16,0.93575,1,5
5f07759f859dcb38b8d4c6b5_pr_task_fullstudy1_2022-08-24_21h15.46.754.csv,0.625,0.5,,,6.3633,0.5632,1,0.5632,1,5
5f07759f859dcb38b8d4c6b5_pr_task_fullstudy1_2022-08-24_21h15.46.754.csv,0.625,0.5,,,0.8151,0.5632,3,0.5632,0,5
5f07759f859dcb38b8d4c6b5_pr_task_fullstudy1_2022-08-24_21h15.46.754.csv,0.625,0.5,,,1.7143,0.5632,4,0.5632,1,5
5f07759f859dcb38b8d4c6b5_pr_task_fullstudy1_2022-08-24_21h15.46.754.csv,0.625,0.5,,,0.3438,0.5632,7,0.5632,0,5
5f07759f859dcb38b8d4c6b5_pr_task_fullstudy1_2022-08-24_21h15.46.754.csv,0.625,0.5,,,0.3393,0.5632,9,0.5632,1,5
