consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.9042,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,397,397,397,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.013599999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.3167,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,398,398,398,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.0364,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.407,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,399,399,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.5363,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.5853,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,400,400,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.3358,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.6625,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,401,401,401,1,tophat.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.9171,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.515099999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,402,402,402,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.7643,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.771400001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,403,403,1,compass.png,tree.png,bell.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.641099999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3904,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,404,404,404,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.760700001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.5115,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,a,0,405,405,405,1,compass.png,watch.png,trident.png,5,k,27.7891,1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.7527,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.406200001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,406,406,406,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.270200001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.4152,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,407,407,407,1,compass.png,tree.png,bell.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.3927,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3278,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,408,408,1,compass.png,tree.png,bell.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.2596,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3858,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,409,409,409,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.2002,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2683,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,410,410,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.2885,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.5132,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,411,411,411,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.267900001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.336,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,412,412,412,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.2652,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.811599999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,413,413,413,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.5358,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.290900001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,414,414,414,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.2978,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.389,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,415,415,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ec12ad1759b78000a4f9965,001,2023-08-12_12h44.41.480,study6,2022.2.5,Win32,8,5ec12ad1759b78000a4f9965,64d6e2ce8cb7a97160018342,64d7e0d71ff0cdd891661bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.245900001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
