consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_34.rt,key_resp_24.rt,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,221,221,221,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,0.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8281,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,222,222,222,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,0.7856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6624,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,223,223,223,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,0.8982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.718,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,224,224,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,0.8204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8049,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,225,225,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,0.8768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6834,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,226,226,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,0.8204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6849,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,227,227,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7121,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,228,228,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,0.8427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8656,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,229,229,229,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,0.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9211,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,230,230,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8138,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,k,0,231,231,231,1,compass.png,watch.png,trident.png,5,k,2.5676,1.3472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.3639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0433,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,232,232,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.1607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7796,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,233,233,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6988,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,234,234,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.6659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6191,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,235,235,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,0.9464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8734,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,236,236,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,0.8208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7954,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,237,237,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.0089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7526,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,238,238,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.0153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8848,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,239,239,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,0.8699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7666,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6483648c280beabafcb3797e,001,2023-08-14_17h35.17.544,study6,2022.2.5,Win32,52.27391532,6483648c280beabafcb3797e,64da092c7a22c2da8d708e87,64da56fbf8c2e043d0bbb10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,240,240,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
